date,rest,website
2023-03-11 09:40:53.259414+01:00,0.37391304347826,43.0
2023-03-11 09:45:54.484911+01:00,0.37391304347826,43.0
2023-03-11 09:50:55.643935+01:00,0.40869565217391,47.0
2023-03-11 09:55:56.830865+01:00,0.4,46.0
2023-03-11 10:00:58.107568+01:00,0.37391304347826,43.0
2023-03-11 10:05:59.387352+01:00,0.37391304347826,43.0
2023-03-11 10:11:00.527343+01:00,0.41739130434783,48.0
2023-03-11 10:16:01.743038+01:00,0.44347826086957,51.0
2023-03-11 10:21:03.099865+01:00,0.47826086956522,55.0
2023-03-11 10:26:04.235400+01:00,0.55652173913043,64.0
2023-03-11 10:31:05.434338+01:00,0.56521739130435,65.0
2023-03-11 10:36:06.593628+01:00,0.57391304347826,66.0
2023-03-11 10:41:07.762032+01:00,0.61739130434783,71.0
2023-03-11 10:46:08.897775+01:00,0.61739130434783,71.0
2023-03-11 10:51:10.132833+01:00,0.59130434782609,68.0
2023-03-11 10:56:11.255010+01:00,0.63478260869565,73.0
2023-03-11 11:01:12.538899+01:00,0.60869565217391,70.0
2023-03-11 11:06:13.932943+01:00,0.63478260869565,73.0
2023-03-11 11:11:14.988899+01:00,0.63478260869565,73.0
2023-03-11 11:16:16.201945+01:00,0.65217391304348,75.0
2023-03-11 11:21:17.347807+01:00,0.63478260869565,73.0
2023-03-11 11:26:18.661057+01:00,0.61739130434783,71.0
2023-03-11 11:31:19.831832+01:00,0.60869565217391,70.0
2023-03-11 11:36:20.911707+01:00,0.61739130434783,71.0
2023-03-11 11:41:22.164062+01:00,0.61739130434783,71.0
2023-03-11 11:46:23.365660+01:00,0.57391304347826,66.0
2023-03-11 11:51:24.515074+01:00,0.55652173913043,64.0
2023-03-11 11:56:25.657681+01:00,0.55652173913043,64.0
2023-03-11 12:01:26.891771+01:00,0.52173913043478,60.0
2023-03-11 12:06:28.900444+01:00,0.47826086956522,55.0
2023-03-11 12:11:30.126732+01:00,0.49565217391304,57.0
2023-03-11 12:16:31.405611+01:00,0.4695652173913,54.0
2023-03-11 12:21:32.691214+01:00,0.4695652173913,54.0
2023-03-11 12:26:33.929065+01:00,0.41739130434783,48.0
2023-03-11 12:31:35.318710+01:00,0.42608695652174,49.0
2023-03-11 12:36:36.766348+01:00,0.46086956521739,53.0
2023-03-11 12:41:37.900181+01:00,0.46086956521739,53.0
2023-03-11 12:46:39.082313+01:00,0.42608695652174,49.0
2023-03-11 12:51:40.404519+01:00,0.44347826086957,51.0
2023-03-11 12:56:41.612664+01:00,0.49565217391304,57.0
2023-03-11 13:01:42.995790+01:00,0.49565217391304,57.0
2023-03-11 13:06:44.650529+01:00,0.46086956521739,53.0
2023-03-11 13:11:45.771552+01:00,0.45217391304348,52.0
2023-03-11 13:16:46.987357+01:00,0.47826086956522,55.0
2023-03-11 13:21:48.338164+01:00,0.49565217391304,57.0
2023-03-11 13:26:49.688772+01:00,0.50434782608696,58.0
2023-03-11 13:31:50.778754+01:00,0.50434782608696,58.0
2023-03-11 13:36:51.892617+01:00,0.52173913043478,60.0
2023-03-11 13:41:53.014133+01:00,0.5304347826087,61.0
2023-03-11 13:46:54.104337+01:00,0.52173913043478,60.0
2023-03-11 13:51:55.250160+01:00,0.55652173913043,64.0
2023-03-11 13:56:56.351652+01:00,0.57391304347826,66.0
2023-03-11 14:01:57.522626+01:00,0.54782608695652,63.0
2023-03-11 14:06:58.750293+01:00,0.55652173913043,64.0
2023-03-11 14:11:59.850780+01:00,0.57391304347826,66.0
2023-03-11 14:17:00.956995+01:00,0.56521739130435,65.0
2023-03-11 14:22:02.190505+01:00,0.53913043478261,62.0
2023-03-11 14:27:03.587950+01:00,0.53913043478261,62.0
2023-03-11 14:32:04.723689+01:00,0.56521739130435,65.0
2023-03-11 14:37:05.847716+01:00,0.57391304347826,66.0
2023-03-11 14:42:07.056843+01:00,0.6,69.0
2023-03-11 14:47:08.151775+01:00,0.61739130434783,71.0
2023-03-11 14:52:09.297182+01:00,0.59130434782609,68.0
2023-03-11 14:57:10.493234+01:00,0.55652173913043,64.0
2023-03-11 15:02:11.626448+01:00,0.56521739130435,65.0
2023-03-11 15:07:12.877963+01:00,0.56521739130435,65.0
2023-03-11 15:12:13.958321+01:00,0.56521739130435,65.0
2023-03-11 15:17:14.996965+01:00,0.57391304347826,66.0
2023-03-11 15:22:16.154567+01:00,0.58260869565217,67.0
2023-03-11 15:27:17.483200+01:00,0.56521739130435,65.0
2023-03-11 15:32:18.571390+01:00,0.56521739130435,65.0
2023-03-11 15:37:19.853990+01:00,0.5304347826087,61.0
2023-03-11 15:42:20.990632+01:00,0.55652173913043,64.0
2023-03-11 15:47:22.131340+01:00,0.57391304347826,66.0
2023-03-11 15:52:23.384940+01:00,0.61739130434783,71.0
2023-03-11 15:57:24.525259+01:00,0.61739130434783,71.0
2023-03-11 16:02:25.705003+01:00,0.66086956521739,76.0
2023-03-11 16:07:27.017680+01:00,0.66086956521739,76.0
2023-03-11 16:12:28.169086+01:00,0.67826086956522,78.0
2023-03-11 16:17:29.306886+01:00,0.68695652173913,79.0
2023-03-11 16:22:30.484646+01:00,0.66086956521739,76.0
2023-03-11 16:27:31.671854+01:00,0.65217391304348,75.0
2023-03-11 16:32:32.988765+01:00,0.6695652173913,77.0
2023-03-11 16:37:34.241609+01:00,0.68695652173913,79.0
2023-03-11 16:42:35.385277+01:00,0.67826086956522,78.0
2023-03-11 16:47:36.514102+01:00,0.71304347826087,82.0
2023-03-11 16:52:37.707915+01:00,0.71304347826087,82.0
2023-03-11 16:57:38.822939+01:00,0.7304347826087,84.0
2023-03-11 17:02:40.040632+01:00,0.73913043478261,85.0
2023-03-11 17:07:41.302424+01:00,0.77391304347826,89.0
2023-03-11 17:12:42.477895+01:00,0.71304347826087,82.0
2023-03-11 17:17:43.619068+01:00,0.73913043478261,85.0
2023-03-11 17:22:45.608987+01:00,0.83478260869565,96.0
2023-03-11 17:27:46.801599+01:00,0.85217391304348,98.0
2023-03-11 17:32:48.145580+01:00,0.81739130434783,94.0
2023-03-11 17:37:49.292696+01:00,0.81739130434783,94.0
2023-03-11 17:42:50.646897+01:00,0.89565217391304,103.0
2023-03-11 17:47:51.826982+01:00,0.90434782608696,104.0
2023-03-11 17:52:53.117809+01:00,0.90434782608696,104.0
2023-03-11 17:57:54.188893+01:00,0.90434782608696,104.0
2023-03-11 18:02:55.467075+01:00,0.86086956521739,99.0
2023-03-11 18:07:56.777529+01:00,0.85217391304348,98.0
2023-03-11 18:12:58.076890+01:00,0.8,92.0
2023-03-11 18:17:59.249366+01:00,0.77391304347826,89.0
2023-03-11 18:23:00.563156+01:00,0.70434782608696,81.0
2023-03-11 18:28:01.768402+01:00,0.67826086956522,78.0
2023-03-11 18:33:02.988997+01:00,0.62608695652174,72.0
2023-03-11 18:38:04.251672+01:00,0.54782608695652,63.0
2023-03-11 18:43:05.504830+01:00,0.52173913043478,60.0
2023-03-11 18:48:06.641469+01:00,0.4695652173913,54.0
2023-03-11 18:53:07.865704+01:00,0.36521739130435,42.0
2023-03-11 18:58:09.049895+01:00,0.26086956521739,30.0
2023-03-11 19:03:10.276899+01:00,0.12173913043478,14.0
2023-03-11 19:08:11.567192+01:00,0.026086956521739,3.0
2023-03-11 19:13:12.701666+01:00,0.017391304347826,2.0
2023-03-11 19:18:13.936223+01:00,0.017391304347826,2.0
2023-03-11 19:23:15.206532+01:00,0.0,0.0
2023-03-11 19:28:16.375075+01:00,0.0,0.0
2023-03-11 19:33:17.477391+01:00,0.0,0.0
2023-03-11 19:38:18.744534+01:00,0.0,0.0
2023-03-11 19:43:19.912098+01:00,0.0,0.0
2023-03-11 19:48:20.975843+01:00,0.0,0.0
2023-03-11 19:53:22.229700+01:00,0.0,0.0
2023-03-11 19:58:23.443184+01:00,0.0,0.0
2023-03-11 20:03:24.623921+01:00,0.0,0.0
2023-03-11 20:08:25.889908+01:00,0.0,0.0
2023-03-11 20:13:27.093745+01:00,0.0,0.0
2023-03-11 20:18:28.314641+01:00,0.0,0.0
2023-03-11 20:23:29.567307+01:00,0.0,0.0
2023-03-11 20:28:30.836163+01:00,0.0,0.0
2023-03-11 20:33:31.953159+01:00,0.0,0.0
2023-03-11 20:38:33.221329+01:00,0.0,0.0
2023-03-11 20:43:34.419621+01:00,0.0,0.0
2023-03-11 20:48:35.559972+01:00,0.0,0.0
2023-03-11 20:53:36.753787+01:00,0.0,0.0
2023-03-11 20:58:37.952626+01:00,0.0,0.0
2023-03-11 21:03:39.122411+01:00,0.0,0.0
2023-03-11 21:08:40.213128+01:00,0.0,0.0
2023-03-11 21:13:41.820255+01:00,0.0,0.0
2023-03-11 21:18:43.040542+01:00,0.0,0.0
2023-03-11 21:23:44.466777+01:00,0.0,0.0
2023-03-11 21:28:45.660780+01:00,0.0,0.0
2023-03-11 21:33:46.863510+01:00,0.0,0.0
2023-03-11 21:38:48.109076+01:00,0.0,0.0
2023-03-11 21:43:49.300205+01:00,0.0,0.0
2023-03-11 21:48:50.488919+01:00,0.0,0.0
2023-03-11 21:53:51.692448+01:00,0.0,0.0
2023-03-11 21:58:52.821693+01:00,0.0,0.0
2023-03-11 22:03:54.085700+01:00,0.0,0.0
2023-03-11 22:08:55.519046+01:00,0.0,0.0
2023-03-11 22:13:56.695214+01:00,0.0,0.0
2023-03-11 22:18:57.900912+01:00,0.0,0.0
2023-03-11 22:23:59.082369+01:00,0.0,0.0
2023-03-11 22:29:00.253468+01:00,0.0,0.0
2023-03-11 22:34:01.350543+01:00,0.0,0.0
2023-03-11 22:39:02.603855+01:00,0.0,0.0
2023-03-11 22:44:03.787757+01:00,0.0,0.0
2023-03-11 22:49:05.217726+01:00,0.0,0.0
2023-03-11 22:54:06.441130+01:00,0.0,0.0
2023-03-11 22:59:07.623973+01:00,0.0,0.0
2023-03-11 23:04:08.859143+01:00,0.0,0.0
2023-03-11 23:09:10.129289+01:00,0.0,0.0
2023-03-11 23:14:11.294468+01:00,0.0,0.0
2023-03-11 23:19:12.550997+01:00,0.0,0.0
2023-03-11 23:24:13.736329+01:00,0.0,0.0
2023-03-11 23:29:14.882863+01:00,0.0,0.0
2023-03-11 23:34:16.007143+01:00,0.0,0.0
2023-03-11 23:39:18.222377+01:00,0.0,0.0
2023-03-11 23:44:19.525669+01:00,0.0,0.0
2023-03-11 23:49:20.680753+01:00,0.0,0.0
2023-03-11 23:54:21.855088+01:00,0.0,0.0
2023-03-11 23:59:22.945067+01:00,0.0,0.0
2023-03-12 06:00:01.184393+01:00,0.0,0.0
2023-03-12 06:05:02.361064+01:00,0.0,0.0
2023-03-12 06:10:03.498996+01:00,0.0,0.0
2023-03-12 06:15:04.553661+01:00,0.0,0.0
2023-03-12 06:20:05.918506+01:00,0.0,0.0
2023-03-12 06:25:07.609389+01:00,0.0,0.0
2023-03-12 06:30:08.706839+01:00,0.0,0.0
2023-03-12 06:35:09.813994+01:00,0.0,0.0
2023-03-12 06:40:10.866262+01:00,0.0,0.0
2023-03-12 06:45:12.016117+01:00,0.0,0.0
2023-03-12 06:50:13.081909+01:00,0.0,0.0
2023-03-12 06:55:14.226112+01:00,0.0,0.0
2023-03-12 07:00:15.400605+01:00,0.0,0.0
2023-03-12 07:05:16.516391+01:00,0.0,0.0
2023-03-12 07:10:17.718834+01:00,0.0,0.0
2023-03-12 07:15:18.849474+01:00,0.0,0.0
2023-03-12 07:20:20.345581+01:00,0.0,0.0
2023-03-12 07:25:21.604405+01:00,0.0,0.0
2023-03-12 07:30:22.711888+01:00,0.0,0.0
2023-03-12 07:35:24.047481+01:00,0.0,0.0
2023-03-12 07:40:25.171234+01:00,0.0,0.0
2023-03-12 07:45:26.575223+01:00,0.0,0.0
2023-03-12 07:50:27.686326+01:00,0.0,0.0
2023-03-12 07:55:28.856873+01:00,0.0,0.0
2023-03-12 08:00:30.091444+01:00,0.0,0.0
2023-03-12 08:05:31.238795+01:00,0.0,0.0
2023-03-12 08:10:32.534099+01:00,0.0,0.0
2023-03-12 08:15:33.820243+01:00,0.0,0.0
2023-03-12 08:20:35.162247+01:00,0.0,0.0
2023-03-12 08:25:36.426127+01:00,0.0,0.0
2023-03-12 08:30:37.603141+01:00,0.043478260869565,5.0
2023-03-12 08:35:38.729618+01:00,0.095652173913043,11.0
2023-03-12 08:40:39.849956+01:00,0.15652173913043,18.0
2023-03-12 08:45:41.062223+01:00,0.18260869565217,21.0
2023-03-12 08:50:42.153999+01:00,0.23478260869565,27.0
2023-03-12 08:55:43.271640+01:00,0.28695652173913,33.0
2023-03-12 09:00:44.302035+01:00,0.30434782608696,35.0
2023-03-12 09:05:45.449209+01:00,0.3304347826087,38.0
2023-03-12 09:10:46.619438+01:00,0.33913043478261,39.0
2023-03-12 09:15:47.830894+01:00,0.35652173913043,41.0
2023-03-12 09:20:49.038625+01:00,0.35652173913043,41.0
2023-03-12 09:25:50.263819+01:00,0.39130434782609,45.0
2023-03-12 09:30:51.469809+01:00,0.41739130434783,48.0
2023-03-12 09:35:52.609752+01:00,0.42608695652174,49.0
2023-03-12 09:40:53.910281+01:00,0.46086956521739,53.0
2023-03-12 09:45:55.510319+01:00,0.46086956521739,53.0
2023-03-12 09:50:56.642688+01:00,0.43478260869565,50.0
2023-03-12 09:55:57.826065+01:00,0.45217391304348,52.0
2023-03-12 10:00:59.160311+01:00,0.47826086956522,55.0
2023-03-12 10:06:00.305424+01:00,0.53913043478261,62.0
2023-03-12 10:11:01.658852+01:00,0.55652173913043,64.0
2023-03-12 10:16:02.875227+01:00,0.59130434782609,68.0
2023-03-12 10:21:04.092016+01:00,0.65217391304348,75.0
2023-03-12 10:26:05.423271+01:00,0.64347826086957,74.0
2023-03-12 10:31:06.656265+01:00,0.70434782608696,81.0
2023-03-12 10:36:07.831559+01:00,0.69565217391304,80.0
2023-03-12 10:41:08.955404+01:00,0.70434782608696,81.0
2023-03-12 10:46:10.191919+01:00,0.74782608695652,86.0
2023-03-12 10:51:11.312279+01:00,0.75652173913043,87.0
2023-03-12 10:56:12.396699+01:00,0.75652173913043,87.0
2023-03-12 11:01:13.600608+01:00,0.80869565217391,93.0
2023-03-12 11:06:14.813416+01:00,0.78260869565217,90.0
2023-03-12 11:11:16.097581+01:00,0.81739130434783,94.0
2023-03-12 11:16:17.198758+01:00,0.82608695652174,95.0
2023-03-12 11:21:18.578862+01:00,0.85217391304348,98.0
2023-03-12 11:26:19.924455+01:00,0.86086956521739,99.0
2023-03-12 11:31:21.234159+01:00,0.87826086956522,101.0
2023-03-12 11:36:22.432791+01:00,0.89565217391304,103.0
2023-03-12 11:41:23.864605+01:00,0.86086956521739,99.0
2023-03-12 11:46:25.175323+01:00,0.83478260869565,96.0
2023-03-12 11:51:26.427165+01:00,0.84347826086957,97.0
2023-03-12 11:56:27.612947+01:00,0.86086956521739,99.0
2023-03-12 12:01:28.971743+01:00,0.81739130434783,94.0
2023-03-12 12:06:30.083579+01:00,0.81739130434783,94.0
2023-03-12 12:11:31.281088+01:00,0.8,92.0
2023-03-12 12:16:32.628541+01:00,0.79130434782609,91.0
2023-03-12 12:21:33.787858+01:00,0.80869565217391,93.0
2023-03-12 12:26:34.964950+01:00,0.85217391304348,98.0
2023-03-12 12:31:36.227840+01:00,0.77391304347826,89.0
2023-03-12 12:36:37.673363+01:00,0.75652173913043,87.0
2023-03-12 12:41:38.934245+01:00,0.7304347826087,84.0
2023-03-12 12:46:40.407149+01:00,0.74782608695652,86.0
2023-03-12 12:51:41.533584+01:00,0.79130434782609,91.0
2023-03-12 12:56:42.727556+01:00,0.82608695652174,95.0
2023-03-12 13:01:43.944836+01:00,0.84347826086957,97.0
2023-03-12 13:06:45.203136+01:00,0.83478260869565,96.0
2023-03-12 13:11:46.417445+01:00,0.82608695652174,95.0
2023-03-12 13:16:47.890021+01:00,0.84347826086957,97.0
2023-03-12 13:21:49.150798+01:00,0.80869565217391,93.0
2023-03-12 13:26:50.247728+01:00,0.78260869565217,90.0
2023-03-12 13:31:51.379606+01:00,0.79130434782609,91.0
2023-03-12 13:36:52.481498+01:00,0.78260869565217,90.0
2023-03-12 13:41:53.647555+01:00,0.78260869565217,90.0
2023-03-12 13:46:54.935066+01:00,0.78260869565217,90.0
2023-03-12 13:51:56.094089+01:00,0.7304347826087,84.0
2023-03-12 13:56:57.491628+01:00,0.71304347826087,82.0
2023-03-12 14:01:58.778816+01:00,0.66086956521739,76.0
2023-03-12 14:06:59.921876+01:00,0.64347826086957,74.0
2023-03-12 14:12:01.104452+01:00,0.65217391304348,75.0
2023-03-12 14:17:02.354888+01:00,0.70434782608696,81.0
2023-03-12 14:22:03.497196+01:00,0.71304347826087,82.0
2023-03-12 14:27:04.918470+01:00,0.74782608695652,86.0
2023-03-12 14:32:06.128755+01:00,0.74782608695652,86.0
2023-03-12 14:37:07.243635+01:00,0.72173913043478,83.0
2023-03-12 14:42:08.438705+01:00,0.72173913043478,83.0
2023-03-12 14:47:09.523074+01:00,0.68695652173913,79.0
2023-03-12 14:52:10.691088+01:00,0.71304347826087,82.0
2023-03-12 14:57:11.821397+01:00,0.69565217391304,80.0
2023-03-12 15:02:13.093753+01:00,0.69565217391304,80.0
2023-03-12 15:07:14.194045+01:00,0.65217391304348,75.0
2023-03-12 15:12:15.346093+01:00,0.66086956521739,76.0
2023-03-12 15:17:16.437216+01:00,0.70434782608696,81.0
2023-03-12 15:22:17.513183+01:00,0.71304347826087,82.0
2023-03-12 15:27:18.879458+01:00,0.7304347826087,84.0
2023-03-12 15:32:19.962950+01:00,0.6695652173913,77.0
2023-03-12 15:37:21.101345+01:00,0.66086956521739,76.0
2023-03-12 15:42:22.276981+01:00,0.65217391304348,75.0
2023-03-12 15:47:23.358180+01:00,0.67826086956522,78.0
2023-03-12 15:52:24.474685+01:00,0.69565217391304,80.0
2023-03-12 15:57:25.663496+01:00,0.72173913043478,83.0
2023-03-12 16:02:26.989547+01:00,0.71304347826087,82.0
2023-03-12 16:07:28.125521+01:00,0.72173913043478,83.0
2023-03-12 16:12:29.278750+01:00,0.7304347826087,84.0
2023-03-12 16:17:30.604634+01:00,0.79130434782609,91.0
2023-03-12 16:22:31.780274+01:00,0.81739130434783,94.0
2023-03-12 16:27:33.158800+01:00,0.80869565217391,93.0
2023-03-12 16:32:34.348842+01:00,0.8,92.0
2023-03-12 16:37:35.539011+01:00,0.77391304347826,89.0
2023-03-12 16:42:36.735991+01:00,0.78260869565217,90.0
2023-03-12 16:47:37.842676+01:00,0.79130434782609,91.0
2023-03-12 16:52:38.962239+01:00,0.78260869565217,90.0
2023-03-12 16:57:40.207954+01:00,0.8,92.0
2023-03-12 17:02:41.494238+01:00,0.77391304347826,89.0
2023-03-12 17:07:42.569424+01:00,0.79130434782609,91.0
2023-03-12 17:12:44.283290+01:00,0.82608695652174,95.0
2023-03-12 17:17:45.474571+01:00,0.83478260869565,96.0
2023-03-12 17:22:46.644972+01:00,0.9304347826087,107.0
2023-03-12 17:27:47.910099+01:00,0.87826086956522,101.0
2023-03-12 17:32:50.064154+01:00,0.91304347826087,105.0
2023-03-12 17:37:51.178669+01:00,0.96521739130435,111.0
2023-03-12 17:42:52.367769+01:00,0.99130434782609,114.0
2023-03-12 17:47:53.569262+01:00,0.98260869565217,113.0
2023-03-12 17:52:54.641194+01:00,0.95652173913043,110.0
2023-03-12 17:57:55.874670+01:00,0.96521739130435,111.0
2023-03-12 18:02:57.064177+01:00,1.0,118.0
2023-03-12 18:07:58.278158+01:00,1.0,116.0
2023-03-12 18:12:59.400353+01:00,0.92173913043478,106.0
2023-03-12 18:18:00.609452+01:00,0.88695652173913,102.0
2023-03-12 18:23:01.959832+01:00,0.85217391304348,98.0
2023-03-12 18:28:03.362208+01:00,0.78260869565217,90.0
2023-03-12 18:33:04.545370+01:00,0.72173913043478,83.0
2023-03-12 18:38:05.714580+01:00,0.66086956521739,76.0
2023-03-12 18:43:06.932790+01:00,0.61739130434783,71.0
2023-03-12 18:48:08.145401+01:00,0.5304347826087,61.0
2023-03-12 18:53:09.235634+01:00,0.42608695652174,49.0
2023-03-12 18:58:10.438764+01:00,0.34782608695652,40.0
2023-03-12 19:03:11.691186+01:00,0.21739130434783,25.0
2023-03-12 19:08:12.960458+01:00,0.026086956521739,3.0
2023-03-12 19:13:14.151682+01:00,0.0,0.0
2023-03-12 19:18:15.264692+01:00,0.0,0.0
2023-03-12 19:23:16.445493+01:00,0.0,0.0
2023-03-12 19:28:17.701947+01:00,0.0,0.0
2023-03-12 19:33:20.002522+01:00,0.0,0.0
2023-03-12 19:38:21.118184+01:00,0.0,0.0
2023-03-12 19:43:22.289793+01:00,0.0,0.0
2023-03-12 19:48:23.479246+01:00,0.0,0.0
2023-03-12 19:53:24.609838+01:00,0.0,0.0
2023-03-12 19:58:25.760765+01:00,0.0,0.0
2023-03-12 20:03:26.969319+01:00,0.0,0.0
2023-03-12 20:08:28.141549+01:00,0.0,0.0
2023-03-12 20:13:29.307970+01:00,0.0,0.0
2023-03-12 20:18:30.530260+01:00,0.0,0.0
2023-03-12 20:23:31.650871+01:00,0.0,0.0
2023-03-12 20:28:32.705760+01:00,0.0,0.0
2023-03-12 20:33:34.033653+01:00,0.0,0.0
2023-03-12 20:38:35.210162+01:00,0.0,0.0
2023-03-12 20:43:36.366324+01:00,0.0,0.0
2023-03-12 20:48:37.582221+01:00,0.0,0.0
2023-03-12 20:53:38.769069+01:00,0.0,0.0
2023-03-12 20:58:39.796448+01:00,0.0,0.0
2023-03-12 21:03:41.051588+01:00,0.0,0.0
2023-03-12 21:08:42.231205+01:00,0.0,0.0
2023-03-12 21:13:43.413899+01:00,0.0,0.0
2023-03-12 21:18:44.523253+01:00,0.0,0.0
2023-03-12 21:23:45.876918+01:00,0.0,0.0
2023-03-12 21:28:47.171811+01:00,0.0,0.0
2023-03-12 21:33:48.418107+01:00,0.0,0.0
2023-03-12 21:38:49.591264+01:00,0.0,0.0
2023-03-12 21:43:51.278262+01:00,0.0,0.0
2023-03-12 21:48:52.493562+01:00,0.0,0.0
2023-03-12 21:53:53.669608+01:00,0.0,0.0
2023-03-12 21:58:54.877591+01:00,0.0,0.0
2023-03-12 22:03:56.251483+01:00,0.0,0.0
2023-03-12 22:08:57.364120+01:00,0.0,0.0
2023-03-12 22:13:58.596046+01:00,0.0,0.0
2023-03-12 22:19:00.364570+01:00,0.0,0.0
2023-03-12 22:24:01.511903+01:00,0.0,0.0
2023-03-12 22:29:02.727543+01:00,0.0,0.0
2023-03-12 22:34:03.847355+01:00,0.0,0.0
2023-03-12 22:39:05.055684+01:00,0.0,0.0
2023-03-12 22:44:06.247689+01:00,0.0,0.0
2023-03-12 22:49:07.580861+01:00,0.0,0.0
2023-03-12 22:54:08.693760+01:00,0.0,0.0
2023-03-12 22:59:10.002109+01:00,0.0,0.0
2023-03-12 23:04:11.338155+01:00,0.0,0.0
2023-03-12 23:09:12.409900+01:00,0.0,0.0
2023-03-12 23:14:13.499430+01:00,0.0,0.0
2023-03-12 23:19:14.764765+01:00,0.0,0.0
2023-03-12 23:24:15.903708+01:00,0.0,0.0
2023-03-12 23:29:17.097526+01:00,0.0,0.0
2023-03-12 23:34:18.355339+01:00,0.0,0.0
2023-03-12 23:39:19.390663+01:00,0.0,0.0
2023-03-12 23:44:20.582074+01:00,0.0,0.0
2023-03-12 23:49:21.745724+01:00,0.0,0.0
2023-03-12 23:54:22.785917+01:00,0.0,0.0
2023-03-12 23:59:23.838485+01:00,0.0,0.0
2023-03-13 06:00:01.064921+01:00,0.0,0.0
2023-03-13 06:05:02.122158+01:00,0.0,0.0
2023-03-13 06:10:03.209192+01:00,0.0,0.0
2023-03-13 06:15:04.240737+01:00,0.0,0.0
2023-03-13 06:20:05.270642+01:00,0.0,0.0
2023-03-13 06:25:06.403813+01:00,0.0,0.0
2023-03-13 06:30:07.438274+01:00,0.0,0.0
2023-03-13 06:35:08.673968+01:00,0.0,0.0
2023-03-13 06:40:09.758825+01:00,0.0,0.0
2023-03-13 06:45:10.797528+01:00,0.0,0.0
2023-03-13 06:50:11.884004+01:00,0.0,0.0
2023-03-13 06:55:13.010902+01:00,0.0,0.0
2023-03-13 07:00:14.083680+01:00,0.026086956521739,3.0
2023-03-13 07:05:15.100524+01:00,0.043478260869565,5.0
2023-03-13 07:10:16.265628+01:00,0.10434782608696,12.0
2023-03-13 07:15:17.530235+01:00,0.1304347826087,15.0
2023-03-13 07:20:18.505402+01:00,0.15652173913043,18.0
2023-03-13 07:25:19.603174+01:00,0.18260869565217,21.0
2023-03-13 07:30:20.633355+01:00,0.2,23.0
2023-03-13 07:35:21.757078+01:00,0.21739130434783,25.0
2023-03-13 07:40:22.808137+01:00,0.23478260869565,27.0
2023-03-13 07:45:23.943514+01:00,0.24347826086957,28.0
2023-03-13 07:50:25.005576+01:00,0.26086956521739,30.0
2023-03-13 07:55:26.141779+01:00,0.26086956521739,30.0
2023-03-13 08:00:27.234483+01:00,0.25217391304348,29.0
2023-03-13 08:05:28.321450+01:00,0.26086956521739,30.0
2023-03-13 08:10:29.414106+01:00,0.2695652173913,31.0
2023-03-13 08:15:30.649441+01:00,0.28695652173913,33.0
2023-03-13 08:20:31.699297+01:00,0.29565217391304,34.0
2023-03-13 08:25:32.767365+01:00,0.29565217391304,34.0
2023-03-13 08:30:33.944956+01:00,0.29565217391304,34.0
2023-03-13 08:35:35.027683+01:00,0.34782608695652,40.0
2023-03-13 08:40:36.163278+01:00,0.3304347826087,38.0
2023-03-13 08:45:37.288188+01:00,0.3304347826087,38.0
2023-03-13 08:50:38.598794+01:00,0.28695652173913,33.0
2023-03-13 08:55:39.672286+01:00,0.32173913043478,37.0
2023-03-13 09:00:40.929876+01:00,0.3304347826087,38.0
2023-03-13 09:05:41.980296+01:00,0.32173913043478,37.0
2023-03-13 09:10:43.144803+01:00,0.32173913043478,37.0
2023-03-13 09:15:44.225513+01:00,0.31304347826087,36.0
2023-03-13 09:20:45.503559+01:00,0.31304347826087,36.0
2023-03-13 09:25:46.802101+01:00,0.35652173913043,41.0
2023-03-13 09:30:48.108342+01:00,0.36521739130435,42.0
2023-03-13 09:35:49.188328+01:00,0.36521739130435,42.0
2023-03-13 09:40:50.450615+01:00,0.35652173913043,41.0
2023-03-13 09:45:51.656679+01:00,0.35652173913043,41.0
2023-03-13 09:50:52.786761+01:00,0.36521739130435,42.0
2023-03-13 09:55:53.917225+01:00,0.39130434782609,45.0
2023-03-13 10:00:55.111269+01:00,0.46086956521739,53.0
2023-03-13 10:05:56.449290+01:00,0.42608695652174,49.0
2023-03-13 10:10:57.684815+01:00,0.46086956521739,53.0
2023-03-13 10:15:58.856825+01:00,0.48695652173913,56.0
2023-03-13 10:21:01.157017+01:00,0.4695652173913,54.0
2023-03-13 10:26:02.272151+01:00,0.45217391304348,52.0
2023-03-13 10:31:03.543389+01:00,0.45217391304348,52.0
2023-03-13 10:36:04.797441+01:00,0.47826086956522,55.0
2023-03-13 10:41:06.144001+01:00,0.45217391304348,52.0
2023-03-13 10:46:07.328999+01:00,0.44347826086957,51.0
2023-03-13 10:51:08.435252+01:00,0.44347826086957,51.0
2023-03-13 10:56:09.522159+01:00,0.46086956521739,53.0
2023-03-13 11:01:10.939816+01:00,0.47826086956522,55.0
2023-03-13 11:06:12.081693+01:00,0.49565217391304,57.0
2023-03-13 11:11:13.407653+01:00,0.47826086956522,55.0
2023-03-13 11:16:14.503260+01:00,0.47826086956522,55.0
2023-03-13 11:21:15.750228+01:00,0.47826086956522,55.0
2023-03-13 11:26:17.021073+01:00,0.44347826086957,51.0
2023-03-13 11:31:18.022061+01:00,0.46086956521739,53.0
2023-03-13 11:36:19.252312+01:00,0.44347826086957,51.0
2023-03-13 11:41:20.447761+01:00,0.41739130434783,48.0
